article_id,publisher,source,category,published_at,headline,content,label
375,earki,https://www.earki.co/jokes/joke/375/%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF-%E0%A6%96%E0%A6%BE%E0%A6%A6%E0%A6%95-%E0%A6%97%E0%A7%8B%E0%A6%B2%E0%A7%8D%E0%A6%A1%E0%A6%AB%E0%A6%BF%E0%A6%B6,jokes,2016-05-24T14:27:13+06:00,পানি খাদক গোল্ডফিশ!,": গোল্ডফিশগুলোকে নতুন পানি দিয়েছিস? : না, মা। কালকের পানিই তো ওরা এখনো খেয়ে শেষ করতে পারেনি।",0
374,earki,https://www.earki.co/jokes/joke/374/%E0%A6%AB%E0%A6%B2%E0%A6%BF%E0%A6%A4-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE,jokes,2016-05-24T02:51:46+06:00,ফলিত অর্থনীতি শিক্ষা : তিন প্রশ্নে অর্থনীতির আসল পাঠ,"একজন চার্টার্ড অ্যাকাউন্ট্যান্টের স্ত্রী তাকে জিজ্ঞেস করল, ইনফ্লেশান মানে মুদ্রাস্ফিতী কী জিনিস! চার্টার্ড অ্যাকাউন্ট্যান্ট উত্তর দিল, ‘প্রথমে তুমি ৩৬-২৪-৩৬ ছিলে, এখন তুমি ৪৮-৪০-৪৮ হয়েছ। এখন তোমার সবকিছু আগের চেয়ে বেশী, কিন্তু তোমার ভ্যালু আগের চেয়ে কম; এটাই ইনফ্লেশান। আসলে অর্থনীতি এতো কঠিন বিষয় নয়, যদি সঠিক দৃষ্টান্ত উপস্থাপন করা যায়। যেমন যদি সাক্ষাতকার গ্রহণকারী জিজ্ঞেস করেন, রিসেশান কী! প্রার্থী উত্তর দেয়, ওয়াইন এবং উইমেনকে ওয়াটার এবং ওয়াইফ দিয়ে প্রতিস্থাপন করলে; জীবনের সেই কঠিন বিপর্যয়কে বলে রিসেশান। দ্বিতীয় প্রশ্ন: লায়াবিলিটি এবং অ্যাসেটের মধ্যে পার্থক্য কী! : একজন ড্রাংক ফ্রেন্ড হচ্ছে লায়াবিলিটি কিন্তু একজন ড্রাংক গার্লফ্রেন্ড হচ্ছে অ্যাসেট।",0
373,earki,https://www.earki.co/jokes/joke/373/%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A6%BF-%E0%A6%9A%E0%A7%88%E0%A6%A8%E0%A6%BF%E0%A6%95-%E0%A6%B6%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BF-%E0%A6%93,jokes,2016-05-24T01:55:26+06:00,তিনটি চৈনিক শাস্তি ও এক রাতের গল্প (১৮+),"এক তরুণ টুরিস্ট গেছে চীন দেশ বেড়াতে। একদিন সে ঘুরতে ঘুরতে শহর ছেড়ে একেবারে গ্রাম এলাকায় চলে এলো। এটা ওটা দেখতে দেখতে কখন যে দিন গড়িয়ে সন্ধ্যা নামলো সে টেরই পেল না। যখন তার খেয়াল হলো, ততক্ষণে শহরে ফেরার সব যানবাহন বন্ধ হয়ে গেছে। রাতটা কোথায় কাটাবে, কোথায় ঘুমাবে এসব ভাবতে ভাবতে একটু সামনে এগিয়ে দেখতে পেল এক সুপ্রাচীন দূর্গের মতো বাড়ি। সেখানে গিয়ে দরজায় নক করলো সে। দরজা খুলল এক বৃদ্ধ। লোকটার লম্বা ঝুটি বাধা চুল, থুতনিতে লম্বা এক গোছা দাড়ি, নাকের নীচে পাতলা গোঁফ, চোখের উপর মোটা ভুরু, সব পেকে একেবারে ধবধবে শাদা। তরুণ তাকে অনেক করে বোঝাল যে এই রাতটা কাটানোর মতো একটু আশ্রয় চায়। বৃদ্ধ জানাল, কোন সমস্যা নেই, অবশ্যই সে এই রাতটা আশ্রয় পাবে। শুধু তাই না রাতের খাবারটাও বিনে পয়সায় পাবে। তবে একটাই শর্ত, ঘরে তার এক সুন্দরী যুবতি মেয়ে আছে। তার সাথে তরুন কোন ইটিশ পিটিশ করতে পারবে না। যদি সে তেমন কিছু করে তবে তাকে ভয়াবহ তিনটি চৈনিক শাস্তির মুখোমুখি হতে হবে। তরুণ বৃদ্ধকে আশ্বস্ত করলো, কোন ধরণের অনৈতিক কাজ সে করবে না। ভয়ের কোন কারণ নেই। কিন্তু রাতের বেলা খাবার টেবিলে বৃদ্ধের মেয়েকে দেখে সেই তরুণের তো মাথা খারাপ। মেয়ের একেবারে আগুন ধরানো রূপ। কী চমৎকার লাল টুকটুকে চেহারা, কী অনন্য তার ফিগার। এমন মেয়ে দেখলে যে কোন পুরুষেরই মন টলে উঠতে বাধ্য। সে কিছুতের চোখ ফিরাতে পারছিল না তার দিক থেকে। আবার বৃদ্ধের সেই ভয়াবহ শাস্তির কথা মনে করে সে কিছু করতেও পারছিল না। রাতে তরুণের ঘুমানোর জায়গা হলো দুইতলার একটা ঘরে। সেই ঘরের বিছানার পাশে বিরাট বড় জানালা। গরাদ বিহীন সেই জানালা দিয়ে হু হু করে বাতায় বয়। সেই বাতাসের আরামে তরুণ বিছানায় শোয়া মাত্রই ঘুমিয়ে পড়ল। অনেক রাতে তার ঘুম ভেঙ্গে গেল শরীরের উপর প্রচন্ড এক চাপ অনুভব করায়। আবছা আলোতে সে চোখ মেলে তাকাতেই দেখতে পেল, বৃদ্ধের সেই রূপসী মেয়ে তার শরীরের উপর জেঁকে বসেছে। তরুণ কিছু বুঝে উঠার আগেই মেয়েটি স্বতস্ফূর্তভাবে তার কাজ করা শুরু করলো। যেন মেয়েটি প্রধান সেতার বাদক আর তরুণ তার তবলচি। সেতারের সঙ্গে সঙ্গ দিয়ে যাওয়াই তার কাজ। তরুণ আনন্দিত মনে সঙ্গ দিয়ে যেতে লাগল। আহা! এমন স্বর্গসুখ কেবল হাজার পূণ্য করলে তবেই পাওয়া যায়! যদিও তরুণের মনে প্রথম দিকে সেই বৃদ্ধের শাস্তির কথা উঁকি দিচ্ছিল। কিন্তু এমন বুড়ো তার কীই বা এমন করতে পারবে ভেবে তরুণ সেই ভাবনাকে আর পাত্তা দিল না। ভেসে যেতে লাগল স্বর্গসুখে। ঢেউয়ের তালে তাল দিয়ে উন্মত্ত সাগরে হারিয়ে গেল দুজন। সাগর শান্ত হওয়ার পর মেয়েটি যেমন নীরবে এসেছিল ঠিক তেমনি নীরবে চলে গেল। আর তরুণটিও মনের ভেতর এক অপূর্ব আবেশ নিয়ে ঘুমিয়ে পড়ল। সকালে তরুণের ঘুম ভাঙল বুকের উপর আবার হালকা চাপ অনুভব করায়। চোখ মেলে দেখল, তার বুকের উপর একটি মাঝারি মাপের পাথর। তাতে একটি সাদা কাগজ সাঁটা। আর তাতে লেখা--নিয়ম ভঙ্গের কারণে চৈনিক শাস্তি ০১: বুকের ওপর দশ কেজি ওজনের পাথর। তরুণের ঠোট তাচ্ছিল্যের হাসিতে বেঁকে গেল--হুহ! এই তবে চৈনিক শাস্তির নমুনা! সে পাথরটি তুলে সামনের জানালা দিয়ে ছুড়ে মারলো। সাথে সাথে সে দেখতে পেল, বুকের যেখানে পাথর ছিল ঠিক সেখানে আরেকটি সাদা কাগজের টুকরো রাখা। সেখানে লেখা--চৈনিক শাস্তি ০২: বাম টেস্টিকল শক্ত সুতা দিয়ে পাথরের সাথে বাঁধা। নিজের বিশেষ অঙ্গ বাঁচাতে তরুণ মুহূর্তমাত্র দেরী না করে জানালা দিয়ে ঝাঁপিয়ে পড়ল পাথরের সাথে সাথে। ঝাঁপিয়ে জানালা পার হওয়ার সময় সে দেখতে পেল, জানালার বাইরের দেয়ালে আরেকটি বড় শক্ত কাগজ সাঁটানো। সেখানে লেখা--চৈনিক শাস্তি ০৩: ডান টেস্টিকলটি শক্ত সুঁতো দিয়ে খাটের পায়ার সাথে বাঁধা।",0
370,earki,https://www.earki.co/jokes/joke/370/%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%BE-%E0%A6%95%E0%A7%87,jokes,2016-05-22T18:57:28+06:00,বাচ্চার বাবা কে?,"বিদেশ থেকে দু’বছর পর বাড়ি ফিরে হাসান দেখল তার বউয়ের কোলে ছয় মাসের একটা বাচ্চা। হাসান বউকে বলল, এটা কার বাচ্চা? : কার আবার, আমার। : কী! বল, তার নাম বল! কে আমার এত বড় সর্বনাশ করেছে! বউ চুপ! : বল, কে সে? নিশ্চয়ই আমার বন্ধু জাফর! : না। : তা হলে নিশ্চয়ই শয়তান জামাল! : না। :তা হলে বজ্জাত আরিফ! : না, তাও না। : তা হলে কে? : তুমি শুধু তোমার বন্ধুদের কথাই বলছ, আমার কি কোনো বন্ধু থাকতে পারে না?",0
369,earki,https://www.earki.co/jokes/joke/369/%E0%A6%8F%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%81-%E0%A6%A4%E0%A6%BE%E0%A6%B9%E0%A6%B2%E0%A7%87-%E0%A6%A6%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%A8-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A6%9B%E0%A7%87-%E0%A6%95%E0%A7%87,jokes,2016-05-22T18:23:05+06:00,"আ্যঁ, তাহলে দোকান দেখছে কে?","বুড়ো মমতাজ পাটোয়ারী মারা যাচ্ছে। এই যায় কী সেই যায় অবস্থা। কাপড়ের দোকান করতে করতে এখন বিরাট বিষয়-সম্পত্তির মালিক। পাটোয়ারীর এই মুমূর্ষু মুহূর্তে তার চার ছেলেই বিছানার পাশে বসে আছে। আসাড়ের মতো বহুক্ষণ পড়ে থেকে হঠাৎ পাটোয়ারী চোখ খুলল। ঘোলাটে মনে হল ঘরটাকে। হাতড়ে-হাতড়ে বড় ছেলের হাতটা ধরল। : কে তুই? : আব্বা, আমি তোমার বড় ছেলে, হারুন। আশপাশে হাতটা পুনরায় নেড়েচড়ে বেড়ায়। : তুমি? : আব্বা, আমি জামাল, তোমার মেজো ছেলে। : তুই সেজো, নারে? : হ্যাঁ, আব্বা। : ছোট ছেলেটা কোথায়? আব্বা, এই যে আমি। ছোট ছেলে ফুঁপিয়ে উঠে। : এ্যাঁ, সবাই এখানে বসে আছিস তাহলে দোকান দেখছে কে?",0
368,earki,https://www.earki.co/jokes/joke/368/%E0%A6%98%E0%A7%8B%E0%A7%9C%E0%A6%BE%E0%A6%B0%E0%A6%BE-%E0%A6%A1%E0%A6%BE%E0%A6%95%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%A8%E0%A6%BE,jokes,2016-05-22T18:20:41+06:00,ঘোড়ারা ডাকতে পারে না?,"শিক্ষক : শেরশাহ প্রথমে ঘোড়ার ডাকের প্রচল করেন। ছাত্র : কেন স্যার, এর আগে কি ঘোড়ারা ডাকতে পারত না?",0
367,earki,https://www.earki.co/jokes/joke/367/%E0%A6%A1%E0%A6%BE%E0%A7%9F%E0%A7%87%E0%A6%9F-%E0%A6%95%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A7%8B%E0%A6%B2,jokes,2016-05-22T18:18:59+06:00,ডায়েট কন্ট্রোল,: স্যার কেকটা চার টুকরো করে দেব না আট টুকরো? : চার টুকরোই কর। ডায়েট কন্ট্রোল করছি তো।,0
366,earki,https://www.earki.co/jokes/joke/366/%E0%A6%9A%E0%A6%BF%E0%A7%9C%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A7%9F-%E0%A6%AC%E0%A6%BE%E0%A6%98-%E0%A6%93-%E0%A6%B8%E0%A6%BF%E0%A6%82%E0%A6%B9-%E0%A6%8F%E0%A6%95-%E0%A6%96%E0%A6%BE%E0%A6%81%E0%A6%9A%E0%A6%BE%E0%A7%9F-%E0%A6%B9%E0%A6%B2%E0%A7%87-%E0%A6%AF%E0%A6%BE-%E0%A6%B9%E0%A7%9F,jokes,2016-05-22T18:18:08+06:00,চিড়িয়াখানায় বাঘ ও সিংহ এক খাঁচায় হলে যা হয়,"একটি ছেলে জুলোজিতে অনার্স পাস করে দীর্ঘদিন বেকার বসে আছে। একদিন সে চিড়িয়াখানার কর্তৃপক্ষকে গিয়ে ধরল তাকে একটা চাকরি দেওয়ার জন্য। কর্তৃপক্ষ শেষ পর্যন্ত রাজি হলেন। চাকরিটা আর কিছুই নয়— চিড়িয়াখানার একটা বড় বাঘ মরে গেছে তার চামড়াটা গায়ে পরে খাঁচার মধ্যে ঘোরাঘুরি করতে হবে; যাতে মনে হয় খাঁচায় একটা জ্যান্ত বাঘ রয়েছে। মাইনে মাসে হাজার টাকা। ছেলেটি রাজি হয়ে কাজে যোগ দিল। ছেলেটির খাঁচার সাথেই ছিল সিংহের খাঁচা। দুই খাঁচার মাঝামাঝি ছিল একটা দরজা। ছেলেটি সব সময় ভয়ে সেই দরজাটা বন্ধ রাখত। একদিন লাফ-ঝাঁপ করতে করতে সেই দরজাটার উপরে গিয়ে পড়তেই সেটা ক্যাঁচক্যাঁচ করে খুলে গেল। সামনেই পশুরাজ সিংহ— ছেলেটি আতঙ্কে কাঠ হয়ে হাত জোড় করে চোখ দুটো বন্ধ করে ফেলল। কিন্তু কয়েক মিনিট কেটে যাওয়ার পরও যখন পশুরাজ তাকে আক্রমণ করল না, তখন ভয়ে-ভয়ে চোখ মেলে সে দেখতে পেল— সিংহও জোড় করে চোখ বুজে আছে।",0
364,earki,https://www.earki.co/jokes/joke/364/%E0%A6%85%E0%A6%AC%E0%A6%B8%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A7%9F%E0%A7%87-%E0%A6%95%E0%A6%BF-%E0%A6%95%E0%A6%B0%E0%A6%BE-%E0%A6%89%E0%A6%9A%E0%A6%BF%E0%A6%A4,jokes,2016-05-22T16:09:05+06:00,অবসর সময়ে কি করা উচিত?,: অবসর সময়ে গোসল করা উচিত। : পাগল হয়েছেন? অবসর নেব আমি সেই ৫৫ বছর বয়সে!,0
363,earki,https://www.earki.co/jokes/joke/363/%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%BE-%E0%A6%95%E0%A6%BF-%E0%A6%96%E0%A7%81%E0%A6%AC-%E0%A6%B2%E0%A6%BE%E0%A6%9C%E0%A7%81%E0%A6%95,jokes,2016-05-22T16:06:55+06:00,বাবা কি খুব লাজুক?,"ছেলে : মা, বাবা কি খুব লাজুক? মা : হ্যাঁ, উনি লাজুক না হলে তোমার বয়স আরো ছ’বছর বেশি হত।",0
362,earki,https://www.earki.co/jokes/joke/362/%E0%A6%85%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BF%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BF%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%9B%E0%A7%87-%E0%A6%B9%E0%A7%87%E0%A6%B0%E0%A7%87-%E0%A6%97%E0%A7%87%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BF%E0%A6%A4,jokes,2016-05-22T15:54:27+06:00,অশিক্ষিতের বুদ্ধির কাছে হেরে গেলেন শিক্ষিত !,"ট্রেন আস্তে-আস্তে চলতে শুরু করলে একজন গ্রাম্য লোক লাফিয়ে তাতে উঠে পড়ে। উঠে দেখল কামরাটা প্রথম শ্রেণীর। সাহেবি পোশাক পরা এক ভদ্রলোক কামরার একমাত্র যাত্রী। গ্রাম্য লোকটি বলল, পরের স্টেশনেই আমি নেমে যাব, স্যার। : এত কুণ্ঠিত হচ্ছো কেন তুমি। এসো গল্প করা যাক। : আমি কিই-বা জানি আর কিই-বা বুঝি। জানি শুধু কয়টা ধাঁধা। : তা হলে এসো একটা বাজি ধরা যাক। তুমি একটা ধাঁধা বলবে আমি উত্তর দেব, তারপর আমি একটা ধাঁধা বলব, তুমি উত্তর দেবে। তুমি অশিক্ষিত, তাই তুমি জবাব দিতে না পারলে আমাকে পাঁচ টাকা দেবে আর আমি না পারলে দেব দশ টাকা। : ঠিক আছে স্যার, একদান খেলে দেখা যাক। বলুন তো স্যার, কোন প্রাণীর তিনটি পা আছে এবং আকাশে উড়তে পারে? সাহেব লোকটাকে দশ টাকা দিয়ে বললেন, পারছি না। তুমি বল তো কোন প্রাণী? লোকটা সাহেবের দেওয়া দশ টাকা থেকে পাঁচ টাকা ফিরিয়ে দিয়ে বলল, আমিও পারি না স্যার।",0
361,earki,https://www.earki.co/jokes/joke/361/%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%9F%E0%A6%BF-%E0%A6%95%E0%A7%87%E0%A6%AE%E0%A6%A8-%E0%A6%B9%E0%A7%9F%E0%A7%87%E0%A6%9B%E0%A7%87,jokes,2016-05-22T15:31:16+06:00,চিত্রকর্মটি কেমন হয়েছে?,শিল্পী : আমার এ চিত্রকর্মটি কেমন হয়েছে? দর্শক : স্বাক্ষরটা অসাধারণ দিয়েছেন!,0
360,earki,https://www.earki.co/jokes/joke/360/%E0%A6%96%E0%A7%87%E0%A7%9F%E0%A7%87%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%B2-%E0%A6%A8%E0%A6%BE-%E0%A6%A6%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%95%E0%A6%BF%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%B9%E0%A6%AC%E0%A7%87%E0%A6%A8,jokes,2016-05-22T15:21:41+06:00,খেয়েও বিল না দিয়ে কিভাবে হোটেল থেকে বের হবেন?,"হোটেল থেকে নাশতা সেরে এক লোক বেরিয়ে যাচ্ছে। আরেক লোক তখন ম্যানেজারকে একটা বিশ টাকার নোট দিয়ে বিল মিটাচ্ছিল। নোটটার কোনায় একটা লাল দাগ আছে এটা প্রথম লোকটি লক্ষ্য করল। তারপর মৌরি চিবাতে-চিবাতে সে বেরিয়ে যাবার উপক্রম করল। ম্যানেজার ডেকে বলল, এই যে ভাই, বিল দিয়ে যান। : বিল তো দিয়েছি। দেখেন ড্রয়ারে লাল দাগওয়ালা একটা বিশ টাকার নোট আছে। ম্যানেজার ড্রয়ার খুলে দেখল সত্যি তাই, ড্রয়ারে লাল দাগওয়ালা একটা বিশ টাকার নোট। ভাবল হয়তো তারই ভুল হয়েছে। তখন বর্ষাকাল। কাউন্টারের পাশে ম্যানেজারের একটা ছাতা রাখা ছিল। লোকটি আরো খানিকটা মৌরি মুখে দিয়ে ছাতাটা হাতে নিয়ে ম্যানেজারের উদ্দেশে বলল, এখন বলুন যে এই ছাতাটাও আপনার।",0
359,earki,https://www.earki.co/jokes/joke/359/%E0%A6%AC%E0%A7%87%E0%A6%A4%E0%A6%A8%E0%A6%93-%E0%A6%AE%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%87-%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%A4%E0%A7%8B-%E0%A6%A8%E0%A7%9F,jokes,2016-05-22T14:43:28+06:00,বেতনও মোটেই আমার বাবার মতো নয়,বর : তোমার রান্না মোটেই আমার মায়ের মতো নয়। বউ : তোমার বেতনও মোটেই আমার বাবার মতো নয়।,0
358,earki,https://www.earki.co/jokes/joke/358/%E2%80%98%E0%A6%B9%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A6%93%E0%A7%9F%E0%A6%BE%E0%A6%B2%E0%A7%80%E2%80%99-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A7%87-%E0%A6%AC%E0%A6%89%E0%A6%95%E0%A7%87-%E0%A6%8F-%E0%A6%95%E0%A6%BF-%E0%A6%95%E0%A6%B0%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%A1%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%AD%E0%A6%BE%E0%A6%B0,jokes,2016-05-22T14:38:37+06:00,‘হন্টারওয়ালী’ দেখে বউকে এ কি করলেন ড্রাইভার,"এক ড্রাইভার তার তরুণী বউকে কারণে-অকারণে রোজ পিটায়। একদিন বউটি স্বামীর হাতে বিশটি টাকা দিয়ে বলল, যাও, নতুন একটা ছবি এসেছে— ‘দিল’। ছবিটা দেখে এস, তা হলে বুঝবে বউকে কেমন করে ভালবাসতে হয়। ড্রাইভার ছবি দেখতে গেল। ফিরে এল অন্যদিনের চেয়েও অগ্নিমূর্তি ধারণ করে। এসেই বউকে চাবুক দিয়ে পেটাতে লাগল। বউ বলল, ভেবেছিলাম ‘দিল’ দেখে তুমি আমাকে ভালবাসতে শিখবে— আর তুমি কিনা আমাকে চাবুক দিয়ে মারছ! ড্রাইভার মার থামিয়ে বলল, ‘দিল’-এর টিকিট পাইনি বলই তো আমি ‘হন্টারওয়ালী’ দেখে এসেছি।",0
357,earki,https://www.earki.co/jokes/joke/357/%E0%A6%AC%E0%A6%BF%E0%A7%9F%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%97%E0%A7%87-%E0%A6%9C%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%A8,jokes,2016-05-22T14:32:26+06:00,বিয়ের আগে জিরিয়ে নিন,স্ত্রী : আমি মরে গেলে তুমি সঙ্গে সঙ্গে আবার বিয়ে করবে না তো! স্বামী : মাথা খারাপ! আগে ক’টা দিন জিরিয়ে নেব।,0
356,earki,https://www.earki.co/jokes/joke/356/%E0%A6%AA%E0%A7%81%E0%A6%B2%E0%A6%BF%E0%A6%B6-%E0%A6%AC%E0%A6%B2%E0%A7%87-%E0%A6%95%E0%A6%A5%E0%A6%BE,jokes,2016-05-22T14:30:47+06:00,পুলিশ বলে কথা!!,"এক তরুণ সাইকেলে চড়ে যাচ্ছিল। হঠাৎ তার সাইকেলের চেইনটা ছিঁড়ে গেল। কী করবে ভাবছে। এমন সময় তার বন্ধু গাড়ি চালিয়ে সেখানে উপস্থিত হল এবং বিপদগ্রস্ত বন্ধুকে সাইকেলে চড়তে বলে সাইকেলটা একটা সরু দড়ি দিয়ে গাড়ির পেছনের দিককার বাম্পারের সঙ্গে বেঁধে নিল। তারপর আস্তে—আস্তে গাড়ি চালাতে লাগল। ইতিমধ্যে এক আধুনিকা একটি স্পোর্টস কার চালিয়ে তার গাড়িকে ওভারটেক করে চলে গেল। গাড়িচালক বন্ধু সবকিছু ভুলে মেয়েটিকে পেছনে ফেলার চেষ্টায় স্পিড বাড়িয়ে দিল। সাইকেল আরোহী বন্ধু বিপন্ন হয়ে ঘন ঘন বেল দিতে লাগল। এ অবস্থায় তারা একটি পুলিশ-বক্স অতিক্রম করল। সেই পুলিশ-বক্স থেকে একজন পরবর্তী পুলিশ-বক্সে ফোন করল, ‘হাইওয়ে দিয়ে একটি মেয়ে ষাট মাইল স্পিডে একটা স্পোর্টস কার চালিয়ে যাচ্ছে; ওকে ছেড়ে দাও। তার পেছন-পেছন এক ছোকরা ষাট মাইল স্পিডে সাইকেল তো চালাচ্ছেই— তার ওপর সাইড দেবার জন্য ঘন ঘন বেল বাজাচ্ছে— ওই ছোকরাকে ধর।’",0
355,earki,https://www.earki.co/jokes/joke/355/%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A3-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%9A%E0%A7%9F-%E0%A6%95%E0%A6%BF%E0%A6%A8%E0%A7%87-%E0%A6%A6%E0%A6%BF%E0%A6%A8-%E0%A6%A8%E0%A6%BE,jokes,2016-05-22T14:23:17+06:00,বর্ণ পরিচয় কিনে দিন না !,: চিন্তায় পড়ে গেলাম; আমার বড় ছেলেটা মনে হচ্ছে কালার ব্লাইন্ড। : ভাবনা কী? আজই একটা বর্ণ পরিচয় কিনে দিন না।,0
354,earki,https://www.earki.co/jokes/joke/354/%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%AE%E0%A6%BE%E0%A6%A8-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,jokes,2016-05-22T14:21:43+06:00,বর্তমান শিক্ষা ব্যাবস্থা,"গ্রামের এক স্কুল পরিদর্শন করতে গেলেন এক পরিদর্শক। ক্লাসে ঢুকে এক ছাত্রকে জিজ্ঞেস করলেন, বল তো, সোমনাথের মন্দির কে ভেঙেছে? ছাত্র বলল, আমি ভাঙিনি স‍্যার! পরিদর্শক রেগে শিক্ষককে বললেন, আপনার ছাত্র এসব কী বলছে! শিক্ষক নরম গলায় বললেন, স্যার, আমি জানি, ও মন্দির ভাঙার মতো ছেলে না। পরিদর্শক ক্লাস ছেড়ে হেডমাস্টারের রুমে গেলেন। : আপনার ছাত্র-শিক্ষক এসব কী বলছে! সোমনাথের মন্দির নাকি তারা ভাঙেনি। হেড মাস্টার বললেন, জ্বি স্যার, আমি জানি, আমার ছাত্র-শিক্ষকরা এমন কোনো কাজ করেনি। পরিদর্শক ফিরে গিয়ে ওই মন্ত্রণালয়ের মন্ত্রীকে বিস্তারিত জানিয়ে ওই স্কুল বাতিল করার জন্য সুপারিশ করলেন। মন্ত্রী সব শুনে বললেন, সামান্য একটা মন্দির ভাঙার জন্য কেন এত হইচই করছেন। টাকা নিয়ে যান; নতুন একটা বানিয়ে দিন.",0
353,earki,https://www.earki.co/jokes/joke/353/%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%BE-%E0%A6%95%E0%A7%80-%E0%A6%95%E0%A6%B0%E0%A7%87%E0%A6%A8,jokes,2016-05-22T14:09:26+06:00,বাবা কী করেন?,—তোমার বাবা কী করেন? —মা যা বলেন তাই করেন।,0
